CHROM,POS,T_STAT,P,BETA,SE
3,16495386,1.33505,0.182696,1.97846,1.48193
3,16495421,-0.126555,0.899362,-0.133353,1.05372
3,16495859,-0.439842,0.660314,-0.73978,1.68192
3,16495953,1.44203,0.150156,1.63948,1.13693
3,16496719,-2.55921,0.0108957,-2.51469,0.982603
3,16497385,1.18207,0.237952,1.38129,1.16853
3,16498893,1.98732,0.0476378,3.08729,1.55349
3,16499070,0.694199,0.488001,1.04405,1.50396
3,16499163,-2.48497,0.0134059,-2.46706,0.99279
3,16499208,0.173834,0.862093,0.201344,1.15826
3,16499754,-1.54482,0.12326,-2.22558,1.44067
3,16500648,1.45515,0.146493,1.41162,0.970089
3,16502388,-0.811155,0.417808,-0.861349,1.06188
3,16503007,0.284743,0.776003,0.354925,1.24648
3,16503267,0.257162,0.7972,0.411475,1.60006
3,16503883,-0.777202,0.437546,-0.841088,1.0822
3,16503927,-1.34579,0.17921,-1.4655,1.08895
3,16504284,1.61157,0.107924,1.9531,1.21192
3,16504328,-0.987907,0.323856,-1.21396,1.22882
3,16506644,-1.77085,0.0774251,-2.70109,1.52531
3,16508822,-2.53986,0.011506,-3.31913,1.30682
3,16510590,-0.0899789,0.928354,-0.131739,1.46412
3,16510656,0.233791,0.815279,0.327722,1.40178
3,16512145,-0.348811,0.727434,-0.518091,1.48531
3,16512915,1.0334700000000001,0.30207,1.45674,1.40956
3,16512939,2.0173,0.0443998,2.05814,1.02024
3,16518416,-0.118876,0.90544,-0.171303,1.44103
3,16520217,-0.150099,0.88077,-0.241991,1.61221
3,16524181,0.0613571,0.951109,0.0620194,1.01079
3,16525358,0.512507,0.608608,0.529133,1.03244
3,16526368,-2.06067,0.0400461,-2.04438,0.992095
3,16529390,0.328231,0.742926,0.357985,1.09065
3,16532341,-0.300927,0.763642,-0.481875,1.6013
3,16533308,0.208449,0.834995,0.304123,1.45898
3,16535708,-1.21611,0.224733,-1.8455,1.51755
3,16537656,-1.39659,0.163389,-2.28954,1.63937
3,16539047,0.925853,0.355138,0.906624,0.979232
3,16540357,0.171634,0.863821,0.242784,1.41455
3,16553246,1.92979,0.0544115,1.87925,0.973811
3,16555915,-0.407223,0.684084,-0.430649,1.05753
3,16556099,-2.08842,0.0374559,-2.64432,1.26618
3,16557478,-0.0930778,0.925893,-0.100564,1.08043
3,16558270,-0.807251,0.42005,-0.809975,1.00337
3,16558851,0.700752,0.483906,0.722439,1.03095
3,16559209,1.06452,0.287802,1.36737,1.2845
3,16559352,0.603611,0.54648,0.723049,1.19787
3,16559549,-0.208764,0.83475,-0.320498,1.53522
3,16559718,-0.970721,0.332333,-0.968802,0.998023
3,16559922,0.451928,0.651591,0.552225,1.22193
3,16561243,-1.26428,0.206939,-1.27956,1.01208
3,16561411,0.143981,0.885596,0.148895,1.03413
3,16561618,-1.82086,0.0694512,-1.83035,1.00521
3,16564146,-0.222357,0.824161,-0.314758,1.41555
3,16564197,1.23269,0.21849,1.24273,1.00814
3,16564381,0.785093,0.432911,1.15258,1.46809
3,16564982,-0.348087,0.727977,-0.34774,0.999003
3,16565475,-0.452529,0.651159,-0.467645,1.0334
3,16565713,4.03594,6.63537e-5,5.57404,1.3811
3,16565775,0.350153,0.726427,0.544508,1.55506
3,16566129,-0.47159,0.637503,-0.487462,1.03366
3,16566365,0.279644,0.77991,0.300536,1.07471
3,16566849,-0.54492,0.586143,-0.538128,0.987536
3,16567761,-1.88576,0.0601255,-1.98904,1.05477
3,16568150,0.0740593,0.941004,0.105482,1.42429
3,16568418,-0.554858,0.579334,-0.861666,1.55295
3,16569428,-0.16017,0.872836,-0.16115,1.00612
3,16569858,-1.60622,0.109096,-2.44872,1.52453
3,16570147,0.358083,0.720489,0.512612,1.43155
3,16570506,-1.1174,0.264562,-1.19313,1.06777
3,16570648,1.24781,0.212905,1.45954,1.16968
3,16571045,-0.830142,0.407004,-0.941877,1.1346
3,16571765,0.024181,0.980722,0.0264358,1.09325
3,16573532,0.370435,0.711274,0.360509,0.973204
3,16574014,1.58086,0.11478,2.33855,1.47929
3,16574098,-1.17341,0.2414,-1.15552,0.984753
3,16575820,2.15323,0.0319591,2.21165,1.02714
3,16576519,2.64431,0.00854098,3.37036,1.27457
3,16579295,-0.291203,0.771062,-0.341578,1.17299
3,16580717,1.68353,0.0931332,2.14939,1.27672
3,16581125,0.0321778,0.974348,0.0330755,1.0279
3,16582002,-1.88956,0.0596139,-2.41467,1.2779
3,16582956,1.49126,0.136761,2.16722,1.45328
3,16583231,0.552435,0.58099,0.568838,1.02969
3,16584870,-0.722904,0.470204,-0.787568,1.08945
3,16586851,-0.818231,0.413762,-0.829349,1.01359
3,16587416,0.599557,0.549175,0.882334,1.47164
3,16587552,-1.9947,0.0468226,-2.90185,1.45478
3,16587624,2.03691,0.0423838,2.15924,1.06006
3,16587858,0.442166,0.658632,0.656001,1.48361
3,16588091,1.71779,0.0866875,2.1312,1.24066
3,16588458,1.55058,0.121874,2.26279,1.45932
3,16588536,2.01603,0.044533,2.04045,1.01211
3,16588971,-1.43198,0.153011,-2.04988,1.4315
3,16589140,2.86575,0.00440257,4.20986,1.46903
3,16591976,-2.63087,0.00887949,-2.6725,1.01582
3,16594676,0.351106,0.725712,0.357465,1.01811
3,16596366,-2.22049,0.0270025,-3.15637,1.42148
3,16597419,-0.869478,0.38516,-1.41862,1.63158
3,16597606,-0.13458,0.893018,-0.1401,1.04102
3,16598229,-1.02706,0.305078,-1.02706,1
3,16598804,0.78861,0.430855,0.784231,0.994448
3,16599029,-2.38813,0.0174451,-2.43072,1.01784
3,16600302,0.302338,0.762568,0.442144,1.46242
3,16600851,1.03708,0.300387,1.07176,1.03343
3,16600860,-0.261097,0.794166,-0.410006,1.57032
3,16603810,-0.551437,0.581674,-0.620558,1.12535
3,16607363,0.846716,0.397711,0.854796,1.00954
3,16608919,-2.02268,0.0438392,-2.52582,1.24875
3,16609270,0.950015,0.342737,1.4767,1.55439
3,16609306,-1.33712,0.182022,-1.53868,1.15075
3,16610205,0.867433,0.386278,0.922302,1.06325
3,16611860,-0.880707,0.379059,-1.43219,1.62618
3,16612334,-1.5722,0.116775,-1.96446,1.2495
3,16613952,-2.99272,0.00295426,-3.49315,1.16722
3,16614529,0.44422,0.657149,0.567072,1.27656
3,16616652,-0.539189,0.590087,-0.531055,0.984913
3,16617779,-1.39086,0.16512,-1.38908,0.998717
3,16618618,-1.62148,0.105782,-1.62879,1.0045
3,16619037,0.265663,0.79065,0.309469,1.16489
3,16619106,-1.00584,0.315161,-1.50664,1.49789
3,16619641,-2.32388,0.0206837,-2.9385,1.26448
3,16620591,-0.282776,0.77751,-0.285659,1.0102
3,16623518,-0.643284,0.520446,-0.711648,1.10627
3,16624114,0.0795232,0.93666,0.124848,1.56996
3,16624333,-2.1141,0.035188,-2.19807,1.03972
3,16624616,0.0478408,0.961869,0.0604514,1.2636
3,16624867,0.134136,0.89337,0.137944,1.02839
3,16625204,-1.13474,0.257234,-1.1316,0.997238
3,16625815,0.895271,0.371235,1.17961,1.3176
3,16627331,0.629237,0.52959,0.863742,1.37268
3,16628274,1.34438,0.179665,1.39201,1.03543
3,16628552,2.23613,0.0259505,2.73074,1.22119
3,16628784,1.50483,0.133237,1.59002,1.05661
3,16629181,-0.700895,0.483817,-0.704369,1.00496
3,16630075,-1.26858,0.205402,-1.31135,1.03371
3,16630899,1.96156,0.0505775,1.91361,0.975554
3,16630931,-0.0733503,0.941568,-0.118634,1.61737
3,16631054,-0.0121541,0.990309,-0.0141534,1.16449
3,16631223,1.69467,0.0909951,1.97986,1.16828
3,16631942,-1.20918,0.22738,-1.21034,1.00096
3,16635031,0.0605299,0.951767,0.0594736,0.982549
3,16650545,2.38845,0.01743,2.31365,0.968682
3,16654448,-0.234326,0.814864,-0.232755,0.993292
3,16660945,-3.32236,9.83357e-4,-3.31524,0.997858
3,16670182,-0.140005,0.888734,-0.160685,1.14771
3,16674519,0.487763,0.626012,0.624527,1.28039
3,16674702,1.75776,0.0796312,1.72229,0.979819
3,16675443,-1.1639,0.24523,-1.80092,1.54732
3,16675538,-0.598179,0.550093,-0.785613,1.31334
3,16676318,-0.893885,0.371976,-1.22062,1.36553
3,16676399,2.16511,0.0310302,2.18347,1.00848
3,16677451,1.64606,0.100616,2.25719,1.37127
3,16678473,0.973084,0.331159,1.41761,1.45682
3,16679181,-0.212279,0.832008,-0.304544,1.43464
3,16679257,1.6261,0.104796,2.135,1.31296
3,16679705,-1.07196,0.284449,-1.0571,0.986139
3,16681984,-0.341605,0.732846,-0.487342,1.42663
3,16688259,-0.406822,0.684378,-0.409039,1.00545
3,16690668,1.46355,0.144181,1.48445,1.01428
3,16691355,-0.154472,0.877324,-0.153541,0.993975
3,16693735,-0.475596,0.634649,-0.468978,0.986085
3,16701474,0.742002,0.458566,0.760808,1.02534
3,16703532,-0.20477,0.837866,-0.311587,1.52164
3,16703580,-0.308899,0.757576,-0.301822,0.977091
3,16705853,-1.41109,0.159075,-1.40272,0.994072
3,16706423,-1.24674,0.213298,-1.82898,1.46701
3,16707564,1.5424,0.123849,1.59229,1.03235
3,16708011,1.25039,0.211964,1.22297,0.978074
3,16709079,1.54013,0.124401,1.57835,1.02482
3,16717550,-0.231472,0.817079,-0.232626,1.00499
3,16718436,-0.500194,0.617241,-0.499987,0.999586
3,16720754,-0.770145,0.441715,-0.772066,1.00249
3,16724038,2.19694,0.0286561,2.24113,1.02012
3,16726572,0.547474,0.58439,0.854396,1.56062
3,16727586,-0.455997,0.648665,-0.458119,1.00465
3,16729369,-0.851522,0.395041,-0.838695,0.984937
3,16730869,0.556465,0.578236,0.56781,1.02039
3,16731843,0.352308,0.724812,0.360115,1.02216
3,16733560,1.49422,0.135987,1.53973,1.03046
3,16737650,-0.264529,0.791522,-0.312941,1.18301
3,16738774,-0.28116,0.778748,-0.368948,1.31223
3,16740150,-1.43274,0.152792,-1.40524,0.980807
3,16743238,1.14471,0.253084,1.10708,0.967124
3,16743399,-0.212856,0.831559,-0.299588,1.40747
3,16744116,-1.25913,0.208791,-1.55956,1.2386
3,16745015,-0.178925,0.858097,-0.277061,1.54848
3,16745243,-0.760495,0.447453,-1.03352,1.35901
3,16745291,0.0570154,0.954564,0.0671511,1.17777
3,16749912,0.505389,0.613592,0.708652,1.40219
3,16753975,-0.639893,0.522646,-0.674125,1.0535
3,16755116,-1.15446,0.249073,-1.29524,1.12195
3,16755235,-1.30895,0.19138,-1.5587,1.19081
3,16756262,-1.40945,0.159558,-1.42417,1.01045
3,16761686,-0.166824,0.867602,-0.164402,0.98548500000000006
3,16764066,0.245483,0.806221,0.247292,1.00737
3,16765070,-1.79058,0.0741944,-1.73842,0.970874
3,16771908,1.92102,0.0555116,1.88206,0.979715
3,16775739,-1.0802,0.280769,-1.20482,1.11537
3,16775772,-0.0688656,0.945135,-0.0676336,0.98211
3,16777071,-1.33957,0.181224,-1.35075,1.00835
3,16778674,1.09426,0.274565,1.17241,1.07142
3,16781834,0.292939,0.769736,0.294607,1.00569
3,16787482,1.55733,0.120264,2.30099,1.47752
3,16789583,0.437112,0.66229,0.446239,1.02088
3,16793602,-0.232424,0.81634,-0.375295,1.6147
3,16800091,-0.324447,0.745786,-0.322599,0.994303
3,16802298,0.951698,0.341883,1.00202,1.05288
3,16802766,-0.742201,0.458446,-0.755771,1.01828
3,16803397,-0.0356368,0.971592,-0.0372921,1.04645
3,16804620,1.00302,0.316517,1.23289,1.22917
3,16807696,-1.86078,0.0635842,-2.18867,1.17621
3,16808435,-2.01305,0.0448476,-2.88404,1.43267
3,16809392,-0.58699,0.557576,-0.770546,1.31271
3,16810560,1.09509,0.274203,1.44219,1.31696
3,16811370,0.0233136,0.981413,0.026249,1.12591
3,16812188,1.02814,0.304568,1.1395,1.10831
3,16813718,-1.00354,0.316267,-1.19224,1.18804
3,16814146,1.86476,0.0630219,2.81462,1.50937
3,16815889,-0.0697327,0.944445,-0.0836619,1.19975
3,16818351,-0.328335,0.742848,-0.3383,1.03035
3,16819367,-0.120713,0.903985,-0.154318,1.27839
3,16819465,0.31189,0.755303,0.33928,1.08782
3,16819696,-1.99115,0.0472138,-2.88244,1.44763
3,16820030,0.466657,0.641025,0.460474,0.986752
3,16820410,-1.72831,0.0847839,-2.27502,1.31633
3,16820681,-1.67728,0.0943494,-1.79026,1.06736
3,16821752,-0.80072,0.423818,-0.819612,1.02359
3,16821924,0.915056,0.36077,1.00426,1.09748
3,16824930,0.881366,0.378703,0.885289,1.00445
3,16825092,1.34805,0.178482,1.42468,1.05684
3,16825655,1.89273,0.0591895,1.8415,0.972935
3,16825737,-0.272051,0.785737,-0.362861,1.3338
3,16826393,0.0889929,0.929137,0.0908687,1.02108
3,16828138,1.02572,0.305705,1.06209,1.03545
3,16828786,-1.17404,0.241151,-1.47846,1.2593
3,16830823,0.388882,0.697591,0.565622,1.45448
3,16831861,2.04907,0.041174,2.026,0.988742
3,16832242,2.05185,0.0409012,2.6749,1.30366
3,16832413,-0.651101,0.515393,-1.0063,1.54554
3,16833016,-0.113897,0.909383,-0.114572,1.00593
3,16833615,0.883919,0.377325,0.905349,1.02424
3,16837981,0.881125,0.378833,0.894775,1.01549
3,16838974,0.914517,0.361052,1.36973,1.49776
3,16839281,0.180031,0.857229,0.270207,1.50089
3,16842110,-2.30692,0.0216218,-2.26613,0.98232
3,16847326,-1.04848,0.295115,-1.06104,1.01198
3,16848690,0.65551,0.512554,0.953812,1.45507
3,16849295,-0.188529,0.850568,-0.290422,1.54047
3,16858238,-0.96718,0.334098,-0.958287,0.990806
3,16865614,-0.339056,0.734763,-0.344217,1.01522
3,16875618,0.973336,0.331034,0.997615,1.02494
3,16876914,-0.536364,0.592036,-0.558535,1.04134
3,16882469,3.01574,0.00274409,3.23274,1.07196
3,16883258,-0.4577,0.647442,-0.448052,0.978922
3,16887279,0.677244,0.498683,0.674557,0.996032
3,16888939,-1.0258100000000001,0.305664,-1.56723,1.5278
3,16889578,-1.43893,0.151032,-1.77452,1.23323
3,16893281,-0.856227,0.392437,-0.875939,1.02302
3,16894131,0.388831,0.697629,0.590471,1.51858
3,16895912,0.408133,0.683417,0.417639,1.02329
3,16898926,-0.081095,0.935411,-0.0805542,0.993332
3,16900980,-0.773235,0.439887,-1.21047,1.56546
3,16902162,-0.426706,0.669846,-0.570991,1.33814
3,16902968,-0.45811,0.647148,-0.746244,1.62896
3,16903155,1.97688,0.0488117,1.98002,1.00159
3,16904876,-0.104106,0.917142,-0.163644,1.57189
3,16906599,-0.470328,0.638403,-0.476809,1.01378
3,16910941,0.301073,0.763531,0.311605,1.03498
3,16911966,-3.65202e-4,0.999709,-4.21629e-4,1.15451
3,16912015,-1.24098,0.215414,-1.26264,1.01746
3,16913598,0.92417,0.356012,0.94579,1.02339
3,16914182,-0.889289,0.374437,-0.88327,0.993232
3,16916518,-0.612491,0.540597,-0.613592,1.0018
3,16916995,-1.47954,0.139863,-2.33909,1.58096
3,16917230,1.09266,0.275267,1.73096,1.58417
3,16917465,-1.931,0.0542612,-2.85162,1.47676
3,16918406,0.924369,0.355909,0.9028,0.976667
3,16919052,-1.22542,0.221212,-1.31019,1.06918
3,16920532,-0.69445,0.487844,-0.708036,1.01956
3,16920715,-0.149466,0.881269,-0.165912,1.11003
3,16921496,-0.827762,0.408349,-0.797682,0.963661
3,16923280,1.77949,0.0759962,1.79632,1.00946
3,16924381,1.3621,0.174011,1.68509,1.23713
3,16925886,1.21151,0.22649,1.61638,1.33419
3,16926106,-1.72622,0.0851583,-1.8499,1.07165
3,16926304,0.0893547,0.928849,0.0876138,0.980517
3,16927985,-1.02301,0.306985,-1.54338,1.50867
3,16928789,0.990021,0.322823,1.48988,1.5049
3,16931313,0.470349,0.638388,0.457231,0.972111
3,16932909,-0.677595,0.49846,-0.675688,0.997186
3,16933253,-1.36541,0.17297,-1.78148,1.30472
3,16933442,-0.675716,0.499651,-0.680613,1.00725
3,16934072,1.98733,0.0476373,1.99019,1.00144
3,16942063,-2.77413,0.00582095,-3.69174,1.33077
3,16944772,-1.16238,0.245846,-1.16141,0.999167
3,16946085,2.03964,0.0421101,2.0001,0.980614
3,16946380,-1.43976,0.150796,-1.71607,1.19191
3,16948545,1.79281,0.0738357,1.78367,0.9949
3,16949220,-0.432018,0.665985,-0.445978,1.03231
3,16950814,1.46887,0.142735,1.48978,1.01424
3,16951591,0.37882,0.705043,0.38219,1.0089
3,16953633,-1.377,0.169362,-1.66151,1.20662
3,16954819,1.21264,0.226056,1.22368,1.0091
3,16962717,-0.733849,0.463514,-1.1289,1.53832
3,16963582,-0.95014,0.342674,-0.983648,1.03527
3,16964311,0.128383,0.897917,0.204009,1.58907
3,16965048,-1.6663,0.0965158,-1.70317,1.02212
3,16967923,1.32047,0.18751,1.33426,1.01044
3,16969031,-2.70788,0.00709182,-2.98862,1.10367
3,16971525,-0.33677,0.736485,-0.442061,1.31265
3,16973404,0.361453,0.717971,0.378519,1.04722
3,16973469,2.61376,0.00932792,3.77569,1.44455
3,16975087,-0.265868,0.790492,-0.392877,1.47772
3,16985510,-0.707624,0.479633,-0.855387,1.20882
3,16985634,0.304083,0.761239,0.382159,1.25676
3,16986188,0.569577,0.569317,0.737437,1.29471
3,16986427,-0.454438,0.649786,-0.444585,0.978319
3,16996145,1.61542,0.107089,1.59936,0.990063
3,16996198,0.437171,0.662248,0.700578,1.60253
3,16996512,-0.387232,0.698812,-0.641299,1.65611
3,16999962,-2.02619,0.0434761,-2.0178,0.995857
3,17002386,0.289244,0.77256,0.399415,1.38089
3,17002494,0.15073,0.880273,0.15321100000000001,1.01646
3,17003240,0.639234,0.523074,0.667066,1.04354
3,17006142,-0.441369,0.659208,-0.504003,1.14191
3,17006496,-0.254166,0.799511,-0.258268,1.01614
3,17007202,-1.04056,0.298773,-1.07892,1.03686
3,17008305,-0.706814,0.480135,-0.882797,1.24898
3,17012113,-0.501541,0.616295,-0.529498,1.05574
3,17018961,1.18346,0.237401,1.19867,1.01285
3,17019596,2.0311,0.0429726,2.01057,0.989891
3,17019682,-1.59986,0.1105,-2.15544,1.34727
3,17023656,-1.29181,0.197245,-1.3161,1.0188
3,17027742,0.146952,0.883251,0.227214,1.54617
3,17028626,-1.62522,0.104984,-1.62911,1.00239
3,17029475,-1.94437,0.0526228,-1.9477,1.00171
3,17031372,0.717376,0.473603,0.721796,1.00616
3,17036168,0.0101038,0.991944,0.00984787,0.974674
3,17059936,-0.320719,0.748608,-0.318346,0.992601
3,17064614,-0.261426,0.793913,-0.265846,1.01691
3,17066415,-0.847981,0.397008,-1.27712,1.50607
3,17072160,-1.23062,0.219264,-2.00411,1.62855
3,17077263,0.214477,0.830296,0.208557,0.972399
3,17078068,0.23252,0.816265,0.232008,0.997797
3,17078477,-1.35762,0.175428,-2.0231,1.49018
3,17080703,-0.264074,0.791873,-0.267581,1.01328
3,17081052,-0.0788151,0.937223,-0.0785213,0.996272
3,17083452,0.349893,0.726622,0.345697,0.988009
3,17084880,1.93482,0.0537894,1.88744,0.975512
3,17086886,1.59875,0.110746,1.56556,0.97924
3,17090463,-0.982313,0.3266,-1.50334,1.5304
3,17092201,-2.09286,0.0370553,-3.16588,1.5127
3,17097665,1.08342,0.279341,1.08924,1.00537
3,17097698,-0.515862,0.606265,-0.510975,0.990525
3,17100662,0.269049,0.788045,0.277779,1.03245
3,17102794,-1.62723,0.104555,-2.56059,1.57358
3,17103529,0.161492,0.871795,0.175381,1.086
3,17104370,-2.8579,0.00451042,-2.81935,0.986509
3,17115980,-0.0379674,0.969735,-0.0399624,1.05255
3,17116640,-2.27465,0.0235096,-2.28364,1.00395
3,17116726,-0.684979,0.493794,-1.01732,1.48518
3,17116887,1.04527,0.296593,1.41624,1.3549
3,17118195,-1.58604,0.113601,-1.71085,1.07869
3,17118812,-0.439677,0.660433,-0.456446,1.03814
3,17122489,0.777271,0.437505,0.76082,0.978834
3,17128117,0.0605853,0.951723,0.0603157,0.99555
3,17128468,-1.25975,0.208567,-1.22256,0.970471
3,17128599,-0.454299,0.649885,-0.44529,0.980169
3,17131320,0.206228,0.836728,0.206313,1.00041
3,17132905,1.58677,0.113436,1.61521,1.01792
3,17135210,0.600225,0.548731,0.592725,0.987505
3,17135516,2.73041,0.00663413,2.82029,1.03292
3,17136077,-0.535332,0.592748,-0.71571,1.33695
3,17137149,0.886569,0.375898,0.905008,1.0208
3,17144734,-3.74112,2.12857e-4,-4.95579,1.32468
3,17146276,-0.581398,0.561333,-0.580005,0.997605
3,17148816,0.674889,0.500176,0.706502,1.04684
3,17163541,-2.05331,0.0407587,-2.06377,1.0051
3,17165957,-0.559005,0.576503,-0.574365,1.02748
3,17174396,0.0154372,0.987692,0.0151109,0.978866
3,17176248,-0.525668,0.59944,-0.531994,1.01204
3,17179968,-3.16768,0.00166684,-4.65639,1.46997
3,17189894,-2.03748,0.0423269,-2.0353,0.998932
3,17206761,-0.737467,0.461315,-0.719385,0.97548
3,17209492,-1.39627,0.163485,-1.3917,0.996728
3,17228056,1.44718,0.148709,1.41264,0.976128
3,17228927,0.810797,0.418014,0.787512,0.971281
3,17231341,-0.617913,0.53702,-0.895088,1.44857
3,17231782,1.17984,0.238836,1.1653,0.987676
3,17233818,-1.02921,0.304065,-1.01651,0.987654
3,17234957,0.442488,0.6584,0.438073,0.990022
3,17236902,-1.31816,0.188282,-1.2754,0.967559
3,17239233,-2.40236,0.0167914,-2.44412,1.01739
3,17239804,2.13524,0.0334108,2.12366,0.994577
3,17240209,-1.18216,0.237915,-1.18651,1.00368
3,17243398,0.55056,0.582274,0.554245,1.00669
3,17245002,-0.0737491,0.941251,-0.0927779,1.25802
3,17245065,-0.393563,0.694134,-0.533518,1.35561
3,17246981,-1.15574,0.248548,-1.13346,0.980727
3,17248175,3.14833,0.00177801,4.94455,1.57053
3,17251014,-0.77211,0.440551,-0.767888,0.994532
3,17252346,0.966025,0.334675,0.997211,1.03228
3,17255148,-0.202351,0.839756,-0.312178,1.54276
3,17256246,0.337656,0.735818,0.347623,1.02952
3,17256747,-0.503007,0.615265,-0.625235,1.243
3,17257504,1.34242,0.1803,1.37688,1.02567
3,17260359,-0.774025,0.43942,-0.906898,1.17167
3,17261163,-0.0739976,0.941053,-0.0751705,1.01585
3,17265271,0.879447,0.379741,0.874695,0.994596
3,17268296,-0.840281,0.401304,-1.15581,1.3755
3,17271102,-0.173312,0.862503,-0.174071,1.00438
3,17271387,0.203556,0.838814,0.200442,0.984701
3,17273170,-2.08109,0.0381262,-3.31163,1.59129
3,17278130,-0.936986,0.349389,-0.973546,1.03902
3,17283711,2.38306,0.0176833,2.3968,1.00576
3,17291547,-0.2894,0.772441,-0.2916,1.0076
3,17322747,0.802318,0.422894,0.811045,1.01088
3,17330795,-1.28197,0.200671,-1.29572,1.01073
3,17331755,1.57359,0.116454,1.61536,1.02654
3,17340456,-1.68422,0.0929992,-2.56834,1.52495
3,17341497,-0.592783,0.553696,-0.911201,1.53716
3,17344989,0.533951,0.593702,0.537899,1.00739
3,17355523,-0.952531,0.341462,-0.958879,1.00666
3,17369263,-2.58067,0.0102528,-2.73488,1.05976
3,17370480,-0.0680814,0.945758,-0.100781,1.48029
3,17374332,1.08486,0.278702,1.66474,1.53452
3,17379208,-0.629874,0.529174,-0.641411,1.01832
3,17385513,0.850585,0.395561,0.893366,1.0503
3,17386927,-0.0106402,0.991516,-0.0107861,1.0137100000000001
3,17392059,0.421795,0.673424,0.565459,1.3406
3,17392202,-0.771255,0.441058,-0.751993,0.975026
3,17401206,-0.681732,0.495843,-0.658714,0.966235
3,17425462,2.77309,0.00583927,4.372,1.57658
3,17425591,1.55788,0.120132,2.49039,1.59857
3,17432996,0.507431,0.612161,0.496264,0.977994
3,17437886,0.125743,0.900005,0.141871,1.12827
3,17440558,-2.86208,0.00445269,-3.34494,1.16871
3,17441628,-0.937874,0.348933,-0.933988,0.995857
3,17443676,-2.5037,0.0127286,-2.85493,1.14028
3,17445341,-0.448502,0.654058,-0.458324,1.0219
3,17446913,2.11544,0.035073,2.75539,1.30251
3,17447127,0.928804,0.353608,0.9076,0.97717
3,17450323,1.27345,0.203672,1.24947,0.981165
3,17451270,0.694283,0.487949,0.695586,1.00188
3,17454080,0.766599,0.443818,0.772409,1.00758
3,17456340,0.809547,0.418731,0.82559,1.01982
3,17458517,-0.980177,0.327652,-1.07344,1.09515
3,17459285,2.25447,0.024762,2.34869,1.04179
3,17460699,-1.01102,0.312679,-0.996842,0.985973
3,17473832,-0.364608,0.715616,-0.363388,0.996654
3,17475343,0.356968,0.721323,0.374791,1.04993
3,17476056,0.340959,0.733332,0.567181,1.66349
3,17476576,-0.848128,0.396925,-1.04204,1.22864
3,17477393,-0.500973,0.616694,-0.497988,0.994043
3,17479003,-0.234077,0.815057,-0.249948,1.0678
3,17479397,0.620622,0.535238,0.971677,1.56565
3,17479702,0.531965,0.595076,0.565652,1.06333
3,17479939,-0.179832,0.857385,-0.26849,1.49301
